,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,label
1,-3.6945022320212244,1.3997396012061487,6.08467745267743,-5.609909242405515,-5.261172193997536,-1.9625858653411017,6.495999181943042,-7.480524949031443,1.1590237739605678,-3.7334149591293286,1.726179474354181,-8.869375414157489,-3.596583441349756,-6.798140686748631,8.952761813093433,-4.13242592910903,1
1,-3.626807545751348,0.4630823339280882,4.995165449691084,-5.437604630697203,-6.414663947079053,-2.4610403867696076,6.1624752471305415,-6.582806203486443,1.2590636230733419,-3.1402955274803928,2.16736892321072,-9.144846173133924,-3.385027576882475,-5.191603754280752,7.94497856226345,-4.421978998093959,1
1,-3.321156781285432,1.0079321970175084,4.74410044906503,-4.335225200005546,-4.997878015174883,-2.5590586210747537,6.018835477277123,-7.796862188891251,1.5248284776489776,-3.2959406913763685,2.1148525550251964,-8.66379444839619,-3.716637825369407,-5.805352473833341,9.189081991976133,-4.788522413784746,1
1,-4.09293660884212,1.7198522709648554,6.156235084939824,-5.975370035695497,-5.252221920916696,-1.326524662106955,5.876337132703144,-7.6167897101876365,1.2621521971711909,-3.480976299911896,1.9937103945445707,-8.77061624424665,-3.6463638749242833,-5.603936837456323,9.537411170132083,-3.861562899405038,1
0,-1.1759736678759107,7.942159153360578,3.6341703972840076,-5.711444241754833,-4.400188251754495,-4.610537874414322,-4.4333620661584785,-2.205064690982712,2.3381527394169814,-3.890771744795623,8.33429897599138,-3.4106936986570537,-3.890048664704379,-2.19821938823334,8.986375720669344,-7.033521906340995,0
0,-1.9167982357724758,7.6348843667573645,2.6606060286535937,-6.343722977975303,-3.88756147392715,-3.7750621771624964,-4.259926172066892,-3.5972621968646674,2.7882799095910467,-4.524970830495429,7.910797775060791,-3.422226549656243,-3.1760349434837982,-1.938314794681098,8.967680719957075,-7.004415400226559,0
1,-3.9623538303371695,1.1066241558208207,4.808970813384885,-6.777975724680054,-4.915862142350161,-2.7497671741197336,7.8161446162859365,-6.411399485328463,0.7259945569347207,-3.5051986162407998,2.501419110058091,-9.548903400255107,-5.618406315635678,-5.457381818503514,9.180518232274073,-4.332199686667096,1
1,-3.2169679125255124,0.9536335394024856,5.7091269372792155,-5.753455429843449,-5.019034382953619,-3.4889479467974827,6.679688780649748,-7.120024198292034,1.5613910713303656,-3.6624597190584804,2.335599110120492,-9.008062633493765,-4.2707758579826525,-5.083096069463515,8.674759445446425,-2.9957452096634727,1
1,-2.457649746429258,1.05606662021764,5.274018877429335,-5.746554017218914,-4.902374006212211,-2.4418951058553615,6.50244937382001,-8.884233798021587,1.1166749930577238,-3.1409617218338366,1.7193265819964019,-10.170693809208846,-4.0422670457933725,-6.079028423768355,7.657039616302731,-3.8162849545184847,1
1,-3.2269006783906518,0.34416361410314933,5.549377903723962,-5.933173959617624,-4.826066178894957,-2.086889036991582,6.530844282374337,-6.984331928985474,1.4181480308777792,-2.596415737729247,3.551051537197451,-9.554613621572557,-4.029885229253358,-5.516617423253228,9.239158981645952,-3.5265466324714287,1
0,-2.1103526037851985,7.604758249714852,3.1171555313647032,-6.1933556490992405,-3.839552774003043,-4.064457854514837,-4.795782305141381,-1.3250906271098084,2.8572539547373856,-4.237374279681425,8.186548299345537,-2.184021812726373,-3.712391418880347,-3.419207938109392,8.02313177633281,-7.000669412251047,0
0,-2.348714323291753,7.579801984133608,2.4741206511770137,-7.14189353471721,-4.617089486639087,-2.9530890172695097,-4.745385698384755,-2.05346945214255,2.8046888384506725,-3.551132007506366,7.839657001513154,-2.655104151020774,-3.379447741615866,-2.2849889912487154,8.254215265540372,-6.797789804646179,0
0,-1.4438583024512874,7.381259694367245,2.6515204840897124,-7.0205162615206325,-4.29023889022598,-3.3804739102415646,-4.93732451013973,-2.6226873569996485,2.189037122207223,-3.3819336645992717,8.470034923197147,-3.4008488934646763,-3.641228102683371,-3.3416065311378564,8.594603467518542,-6.385515841645593,0
1,-3.404391295008292,1.096750042215003,5.280328938371742,-6.169955061974822,-5.2895545948625395,-2.9211717080718542,6.505912416589149,-8.255670159554136,2.061364001678572,-3.2062272628826265,1.5798167055136212,-9.252269330682793,-4.947300004334504,-5.029537142785798,8.291145819213302,-3.4859768881692053,1
0,-0.7746858646784013,7.963783130971139,1.9407628842683513,-6.866535708522402,-4.084030771339156,-3.807484680697706,-5.013023187959249,-1.7549170174993431,3.4149990856203507,-4.35710124915001,8.684175738887411,-1.851182015360954,-2.988167885682551,-2.4147890166596704,9.074946704827575,-7.743644167937481,0
0,-1.7233199708511877,7.033751868381143,2.422164893498522,-6.54175955373082,-4.975523429895042,-3.17451038230607,-4.965990086978619,-2.5583758217559,2.3460728073728525,-4.540004962444731,8.632213633884104,-3.573876122063875,-3.18096288104739,-2.3192456772614154,8.715632047120689,-6.955642239414339,0
1,-4.257201521216075,0.7040127839476548,4.749161132128709,-5.720748516557785,-5.274477512174588,-2.915461278600129,6.11114786812056,-7.216990920082543,1.3068863544387646,-3.6914491956870297,2.5652228437704268,-8.641385645624636,-3.8265630081441637,-5.721854490828726,9.087092716509249,-3.9286054830598998,1
1,-2.867550739311435,1.1589478806845546,6.6779538544099,-5.661738268154692,-5.725083553479402,-2.9014599915832076,5.852233481675088,-7.835603023922589,0.6579390998137076,-2.6884829474321412,2.06938689491673,-9.795947255623057,-4.263159537687436,-6.812829297115142,9.440174663205793,-3.375384060386299,1
1,-4.144663282322269,1.2622364799716617,4.755315061998652,-5.385328464703434,-5.66843264334316,-2.7770183954714485,5.695136862423685,-6.504609927960798,1.2031939490237644,-2.9722462986996705,1.783809712696921,-9.37299328546871,-4.483665550079215,-6.6009928022477,9.396551938696607,-5.090350336219094,1
1,-3.076023001421325,0.9451349225184627,5.133199432783325,-5.565501629109576,-5.183675063724303,-1.9865413452860943,6.540695149445867,-7.287675476979555,0.5646021757998823,-2.5692816736018664,1.3907541128855487,-9.78464528775758,-2.7885065600531362,-6.7212232511467,9.017400343213115,-3.5824226247657824,1
1,-2.406954708978436,1.4848401676799494,4.4643790409717825,-6.438223708247039,-5.040403471585628,-2.24061504336411,5.458654928553049,-6.9561016211087,1.7063308968443738,-2.4989480795543875,1.495221422294732,-9.526758104006431,-3.9672066764953002,-5.7022727670041435,8.666135022192359,-3.7323168066512267,1
0,-0.5990057939539274,6.739767827636303,2.425487209518172,-6.702381086919753,-4.106426781822154,-3.7469325025431095,-4.437429813991144,-1.1073216870127975,2.8368139929714187,-4.406682021169203,8.544103742392858,-3.178122618161435,-3.698579858978684,-2.3550723793704567,9.210769186534593,-7.301861493781353,0
1,-3.7760508904635235,1.2728051722519726,5.246428303529212,-6.240408318887352,-5.5011846121611985,-1.753048868729424,6.75718121656728,-6.521920578594263,1.1366256446847072,-3.0139249468384035,1.8810155777812445,-9.123673948057387,-4.249632137522831,-6.073594525440827,9.267547840376476,-4.302436257698452,1
0,-1.3703949275687983,7.186672235924649,2.6403651706124607,-6.08849943074974,-4.634226108713892,-3.972666465087722,-5.01474505568336,-1.5221687181131904,2.430665606371583,-4.038051418071843,8.539626307285832,-3.6753791850073543,-3.282195203382135,-2.0233260359807104,8.628969275041017,-7.355067901971281,0
0,-1.204286436657382,7.298750303093695,3.5178947807099723,-6.252512569836497,-4.176427216032757,-4.807966289992572,-4.8755892810260555,-2.214641007188449,2.4355443643296386,-5.0358111645909425,8.272903802702603,-3.765966473839374,-3.5199451952885865,-2.463176797950248,8.3001209621584,-6.9444129968012485,0
0,-1.9669112925671333,7.381629547111977,2.073057941789296,-7.103213312399721,-4.22121746197528,-3.8486051228971236,-4.854212925750648,-2.549878191140199,2.2582916250305494,-5.133105525793374,9.102698907279871,-3.007712504079184,-3.9624926246635273,-1.9882786058450408,8.713030421030945,-6.667053139600792,0
1,-3.7896289148098132,1.6879846840275605,4.941726944707686,-6.034843032243004,-6.224035132019608,-3.4160295282689224,6.006471219825371,-6.489895861796044,1.9899773496946938,-3.8634134737935515,0.8427607524685752,-9.706065018172744,-4.716736138657634,-6.107602233656213,8.994443519289332,-3.7214242013896257,1
0,-1.1733155848757335,7.188246463912918,1.5793552259861574,-5.597937899042649,-4.6088846758049105,-4.08005160433947,-6.110865040114719,-3.4286116083999625,2.90789292436606,-4.035707482264111,8.158218015989045,-3.410144763034159,-3.906103992350599,-2.7359627102534416,7.314199352073531,-7.340765445878095,0
1,-2.4878575957895577,0.6378023192537272,5.415343161962544,-5.884137776844603,-5.9759638231222905,-1.8993034667301876,6.2273575576409685,-7.64324437931791,1.3897111925314813,-3.335569562196968,2.3401402559708457,-9.172849651384185,-5.024796491962341,-6.065165912115259,9.183012253721486,-2.9494914350611103,1
0,-1.7175684618452953,7.134479168218104,2.856916584603019,-6.97007838553037,-5.015341568936658,-3.051090161677597,-5.341208040237116,-2.1802306631154997,2.9692251065129036,-3.8847100246756296,8.846309146768,-4.010162823146581,-3.372613195863662,-2.485239894753263,8.085038311498844,-6.887605118589309,0
1,-3.0424139726769703,1.0570301825964346,6.310698651181051,-5.889973409707879,-4.847803519454381,-2.62735605267132,5.843952001876692,-7.478580810041328,0.6557887845112219,-3.3028297606934998,0.8940321476865425,-9.59529383754887,-3.9588939821338074,-6.2891734138019055,9.331590440630217,-3.7365132548031723,1
0,-0.9390206727332491,6.85951379826802,2.240239622330224,-6.81407811673575,-4.155702637308069,-4.265959722995803,-5.168166785369528,-1.7836913880457363,2.9603504162998666,-6.025122383859394,8.79275603827893,-4.017515918371169,-4.832131162270091,-2.2506119756726943,8.848665538004129,-6.051112083181235,0
0,-2.2227806743462457,6.7622739597890416,2.3431774746836322,-6.698194506853672,-4.0347285502134715,-3.7278878148646495,-5.646247261683472,-2.5297354859454186,2.094805857907207,-5.015279720853624,9.039383485574513,-3.7639976024823527,-3.299161585676943,-2.05128348910665,7.789746183876907,-6.353901639609529,0
1,-3.264006891851535,0.5525399207903209,5.720337533332359,-5.822821707291227,-5.7583669155326795,-2.647549246840572,6.26540824932577,-7.544715417928776,1.3394188560089098,-2.3393067334686615,2.4719832166400613,-9.066930151008524,-3.7750156562599755,-5.362244574817086,8.192256902173964,-4.423376653922397,1
0,-1.2425698469287725,7.535790617522483,3.3636054208455954,-6.213174427268183,-4.917889147534186,-3.5461113364484604,-4.33580904207939,-2.1587725498778845,1.9150870722799804,-4.8335653488088735,9.162166440998982,-2.57895027790541,-3.798692607986543,-2.9149800921083244,8.194406142322714,-6.22947124902902,0
0,-2.1958103325456326,8.03523641399706,2.8341394756855203,-5.942052418910865,-5.114599369467358,-3.590038729884935,-5.533872398893846,-1.9056030666187294,2.0529795738462973,-4.577841647663906,8.014472514367831,-3.01864973235672,-3.2091047375027664,-3.326423067636777,8.507094467557785,-6.355684162067656,0
1,-2.936504483805213,0.6303599269204283,5.310499323965138,-5.770879583537987,-4.260667098403548,-3.130729743283833,7.198702316090887,-7.165237809402251,2.1866369343658287,-2.025496696666337,1.222593841034254,-10.058311459434224,-3.8046906663543263,-6.00648234828727,9.530090991537566,-3.3674122122733556,1
0,-1.5274763804027718,7.415793629668906,2.023810125282914,-6.544990530207566,-4.570929580129429,-3.563159529026498,-3.904669578302995,-2.4866477301244703,2.798153447091354,-5.020020013303432,8.78045588425074,-3.257750778120127,-2.931956789920367,-2.3257604525224673,8.462956812400607,-8.272992245718918,0
0,-1.6614237904533595,6.548405982679407,2.9031210258930407,-6.934592983234937,-4.6152685621105745,-4.353604435738473,-5.6459095416255805,-2.121276481214802,2.5305164303495924,-4.842809475884147,8.53918124064381,-3.659418608404599,-3.089451603180343,-3.221413792764869,8.627500121508188,-6.60774633709209,0
1,-3.4562917562638296,0.8184368094868126,5.704817722462023,-6.25732363093493,-4.519332188609753,-3.6387795752656444,6.927320628060646,-8.009993736138899,1.1328423022777938,-4.053491679746198,2.2650957100687243,-9.540842117684015,-5.232911558955668,-5.625928540327739,8.071341524995892,-3.905735549338017,1
0,-1.9513294095862992,7.873581898722177,2.5799482647431344,-6.330400421939639,-4.402260537582539,-3.226447021381334,-4.4992123545635305,-1.993992219088426,3.029845774799761,-4.40687062863723,8.825407391457667,-3.770536891389862,-3.211669363672021,-1.7924049964224151,8.785453535708557,-6.097645983281259,0
0,-1.582788855116269,7.552765879611228,3.438147576454742,-6.806526762305895,-3.9097694890732124,-4.448490096788209,-4.732963542730783,-1.1167568229472837,2.2503811484626106,-5.3619351068952685,8.0161781528695,-2.6720526617470655,-3.1684865245265526,-2.445679822143075,8.285122959451744,-6.882612488165308,0
0,-1.7250450129401802,8.165318600040518,2.435412395533217,-6.567257072397887,-4.820691036056996,-4.254639013796801,-4.674918486619559,-1.4780828749728516,2.542362136200198,-5.101252801925628,9.00496918712131,-3.4071309228965787,-4.119247331795381,-2.3398032141891716,8.216103462362595,-6.71295949058542,0
1,-3.326706342430598,1.8627061337296547,6.127467014390324,-5.820739437930618,-6.488398881063607,-2.6088781115293385,5.580034343432757,-6.941433072044587,1.8610782429585118,-3.1092577103492176,1.9943769418630142,-9.549401447806787,-4.479624199041768,-6.563780840630051,8.404817770504433,-4.07496025058785,1
0,-1.7314106369361235,6.893109821101928,3.157627695727626,-6.905566213975726,-4.103438611996711,-3.483166461897575,-4.231716409242226,-1.9425255464641076,3.341360706945004,-4.817342611592462,8.431029971481708,-2.9945683063393735,-3.6335552091939434,-2.5906021288561987,8.26852918792214,-6.881747256023115,0
0,-1.5297770811047955,7.89867360243521,2.1910828947682126,-5.979975717758875,-4.849075797825509,-4.2714433685037845,-5.205085060199057,-2.47859802734781,2.8563995624539458,-4.842626410188573,8.750881069684732,-3.0616015383187505,-3.8218775814177737,-2.784179492392211,8.24796956121439,-6.948625868480821,0
1,-3.3512097834177066,1.1143460536767051,5.302285015782048,-6.558128488507478,-4.791629274097736,-3.357871274804753,6.69736469374298,-8.154616266823433,0.5547823428076631,-2.8289904340080714,1.805497826729614,-9.43320372518262,-4.346766336439155,-6.087722938968974,9.479998442491757,-3.2376540136939678,1
1,-2.5280304403827434,1.4430089766249756,5.072518737612505,-5.589963122476493,-5.28911290637029,-2.841421385238414,6.26508010583542,-7.182436684234473,1.5277835278807168,-3.2192851292164844,1.83502020626342,-8.902049955460978,-4.007989442771706,-6.069592553557092,8.397235330241408,-3.1860769783286873,1
0,-1.0805004450263256,7.934050499247177,2.3370793100747145,-6.868174354124974,-3.7589210980428165,-3.6380127452036906,-4.387856809293305,-2.226337832058574,2.977233725168177,-4.331592996827165,8.696670648447892,-3.2130258799185007,-4.555182519602881,-2.3443119100649463,8.892062592971703,-5.904029853940455,0
1,-3.4464694538347462,1.1825655065839218,4.628693406835335,-6.082164270583281,-5.679942477873007,-2.478179934603887,6.090857183901593,-8.247691300936008,0.8896140473077088,-3.689853854098632,2.145602571674553,-9.829963793986149,-4.057143425703531,-6.695817483242624,9.380031987995842,-3.9971539211523477,1
1,-2.4144385383151343,1.776702905268747,5.58473455366943,-5.573780155164131,-5.089422408780386,-2.9200119242345552,6.415600486478892,-7.037535833668734,2.314062951032371,-2.9344138366471317,1.8988766658458678,-9.510824021447993,-3.470329307407693,-6.297543237635236,8.916564931242934,-3.8958767116303767,1
0,-0.691821595193843,7.316109272144185,3.1566503922101714,-5.39113670041521,-5.4102049258998175,-4.1088834489087205,-4.651515702486123,-2.244760535528737,2.4501847461614625,-5.259450826776985,8.919683589823652,-2.0406174528207357,-4.047913038302652,-2.6218536232155847,8.283754117262683,-8.40032241272457,0
1,-3.649247921816695,0.5366771435279664,5.610410650228541,-5.454996221536161,-5.816745621691695,-2.821665186749136,4.991813899461084,-7.104825341456641,1.152142022878309,-3.471621063262452,2.2906804335176036,-9.957764447010337,-5.670552829466715,-6.455127678157803,9.364960381656878,-4.515690929406223,1
0,-2.1002921300749273,7.827093532133816,3.3620841023044554,-6.335067557867591,-4.885954809375958,-4.352302453640854,-5.505853355420475,-2.4947224575590705,2.5835897099508593,-4.705834531872536,8.260780078311745,-2.962087587715274,-4.089354894743844,-2.423184056572857,8.790809930362473,-6.950492396035617,0
1,-2.9379775916184703,1.1298879569429432,5.111095123545213,-5.62035698088697,-4.748562762797497,-2.7176314611187364,6.266158848595005,-7.4894647101498695,1.0365331346750462,-1.7103794745336485,2.539334412492566,-9.372050972248575,-4.848994988305046,-6.0963576443613805,9.579416354041937,-3.817040616792942,1
1,-2.4758375461603563,0.9861454038212134,5.347761639293739,-6.427979114622277,-4.481157676822807,-2.6049477173778315,6.181900431613343,-8.0180518956177,0.672225207498856,-3.820155107087832,2.6578501043603833,-9.354468640004695,-3.807817706095613,-5.980852951442688,8.180765821323618,-4.189627021137464,1
1,-3.0199301249699038,1.6616095745925121,5.61134554920381,-6.033176240023054,-5.9087812076162125,-2.201938682619037,6.817756943678337,-7.232623637336068,0.8766436069145199,-2.653953385909271,1.2684221595523422,-8.749785877819942,-4.007065646204156,-6.455363410280933,9.492929566408101,-4.392337159341464,1
1,-3.5329243721275927,1.1477436872835933,6.008837249130034,-5.758745692204977,-5.315728116630785,-2.3209618803199565,5.370972608226233,-7.1328857604819795,0.510697680971256,-2.6593253506056698,2.241883295981827,-8.970304881613096,-3.8292512081754495,-5.070178657846645,8.830941169019512,-3.853881670857823,1
1,-2.7159486855607433,1.5465276571382778,4.582395421916197,-6.350758337708933,-5.614116578290749,-3.4306249372154,6.069301277986181,-7.544480262616669,1.543471669621916,-2.8008951216577906,2.4518335703712903,-9.746397758142454,-4.466521618232235,-6.265812173333147,8.785293670149231,-3.769224177303082,1
1,-2.877785535135753,0.8552103627770621,5.585747619907476,-6.5494577484057155,-4.54123347596165,-2.4801340475935794,6.215295414934433,-6.742862559323508,0.9851434125632472,-3.6622219211156968,2.3208487937782234,-9.068616090595532,-4.3177697496241905,-6.206789627445403,8.547140727937894,-4.1449861892622275,1
0,-2.071331264011399,7.5701005715864875,2.467858174640794,-6.122110353317582,-5.1453727152532425,-4.030471914864505,-4.3912530750236485,-2.2409031244606155,1.7046477448522876,-4.467270822839683,8.171906692051415,-3.1626137143757367,-3.20864734775085,-2.9638718140561187,8.659179018083151,-6.688427605772957,0
0,-1.1775992962225077,6.93991737391858,2.6058933277828666,-7.032726965555547,-4.533682384107598,-4.630506553551565,-5.565040494836962,-2.082381999372349,2.3925630573989687,-4.307302945391745,8.723490447622902,-3.9795255436804213,-3.9661620413428365,-2.7993460951043803,8.91760722284634,-6.47874530354731,0
1,-3.4532966279022355,2.4229103658989097,5.420953885481056,-6.493928893255665,-4.6264287356080995,-1.7517602780018975,6.769434338824508,-7.732634031684637,1.5293043527563215,-2.6130875715957074,2.120213936259619,-8.645998251933728,-3.7984573784536484,-6.005587618214717,8.689621892029063,-3.709015897568826,1
1,-3.196953276659071,1.270969538589787,5.2702308919757215,-7.511240363891893,-5.413449483479524,-2.879576792801537,5.951215102945528,-7.385603065549464,1.2238336523529563,-3.1598552262834207,1.8498239966301497,-9.906256582938573,-3.977607482441733,-5.993656503744507,10.027274019369377,-3.7173932843642734,1
1,-3.497130101556759,0.8633296421631234,5.517691172400571,-6.326913296476389,-4.838660668130565,-2.258039634508516,6.576560245654393,-7.404458703496438,1.2972185192407812,-1.59664211822702,1.7782911405249846,-9.263036776302437,-4.398282448503111,-5.22323073556725,8.755277911536975,-3.941014901607792,1
0,-1.7057185643203479,7.236065593345779,2.7022816052361742,-6.15876724617337,-4.571938229905186,-3.7689895624259284,-4.149202009526454,-2.0184334169347853,3.2983632185263376,-3.6853027583227136,8.809926197393892,-2.695975601987835,-3.8448680170884373,-1.9577104029520271,8.457280926642138,-7.774135655532966,0
1,-3.683752823370062,0.1636447498934983,6.180978727789686,-5.356579729763334,-5.123681307928335,-1.7594210374375885,7.222153904488492,-7.1366054231519245,1.636648084785191,-3.0446041223784266,1.8173119981424257,-9.465699855473632,-4.492489352068284,-5.96961925186766,8.591715300349529,-3.51393782729802,1
0,-0.7310209518168944,6.886350421457288,2.079750602689288,-5.94998015963905,-4.921559550043584,-3.690368012457067,-4.839633836615817,-1.9545877531529177,2.581788644241139,-4.612523808743607,9.159143927196741,-1.9766938020574736,-4.206175060835125,-2.0591206579701904,9.03626053337941,-6.564181476390311,0
0,-1.2452643360334603,7.048651345968726,2.6860918910230835,-6.234499547274121,-4.943836959433208,-4.070998799464376,-5.907553958412124,-1.795369391015153,3.609880277548851,-4.158930116949509,8.657016012872855,-4.228507888255795,-3.1951850256186907,-3.06390866349458,7.748315853568231,-6.6698444059038025,0
0,-1.5100058296036525,6.725672521305247,2.279895071841858,-6.505068685737301,-4.813681033488251,-4.3398834125547285,-4.3978226595844365,-2.1801358417926866,2.816658048926174,-4.546737996817468,7.977903259646527,-2.7969269833609,-2.5031846907986464,-2.4664724893273795,8.854484431939316,-6.110931943205255,0
0,-1.747713150130683,6.669851779427774,2.6663788316885437,-6.169663697392832,-4.510538782870387,-3.3539861930063863,-5.426452856434648,-2.8846249056969486,4.009667581034195,-3.991329198946871,8.30920820604334,-3.7591365312934277,-4.082030008044643,-2.180371420026854,8.621476473350272,-7.386299711233206,0
0,-2.0321270139298915,7.4096778610462835,0.9696430395346896,-5.599375248031475,-3.8196465383966345,-3.555819767350071,-5.59832146865637,-2.516019873700385,3.658967706192443,-4.399477882958092,9.052071233419168,-4.165436578207074,-2.7423786179300222,-2.738644298788709,8.988744548639284,-7.1629056128193955,0
1,-3.597177537479516,1.4153663032646262,5.121718712990066,-6.134009114378196,-5.512684034120076,-2.5552259300109728,5.958889711713173,-6.450236763132766,0.9110021593259845,-2.764780625313651,2.3328831463651714,-9.614251593723179,-3.9501048578371396,-5.713127493037247,9.507278810847104,-3.4273640122284066,1
1,-2.9960399792276227,0.4625688695012301,4.819384751576678,-5.77205439062899,-5.125511925673682,-3.880931037293486,6.397823426897533,-7.266698069511249,1.1418819374981466,-3.5770751250261674,1.6517185492715283,-8.829043342202501,-3.667948447837073,-6.304389766551757,8.601286112877332,-3.325227717997058,1
1,-3.701048025799495,0.5831630536427546,5.61029635914667,-6.197233809039926,-6.316970325593598,-2.2493750500001357,5.948869230981124,-7.534335526109904,1.0991323809816231,-1.9020889217446058,2.413705038537902,-9.619360101104924,-4.5456897652822965,-5.904535833143381,8.28786316286401,-4.004881280889806,1
1,-3.4432737817113863,0.538036401551281,4.82028316658147,-6.059603583547305,-5.026890776865513,-3.747608262770775,6.628042144786908,-7.514713331029989,1.2657975371590544,-2.3213823934443267,1.9357969286693548,-10.099564851667646,-5.087671389429801,-5.598844042124248,8.606184160415356,-4.285843965413456,1
0,-1.0020429495686591,7.4147744136315685,2.302171373504201,-6.221889257117116,-5.12710090563902,-3.256971493709723,-5.317685940649924,-1.7839109502618757,2.6352551016362837,-4.181298540050664,9.31147323645467,-3.510958293427158,-4.185904466266477,-2.712132538385165,8.525900597116008,-7.397546281618682,0
1,-3.1115872581499717,1.6386476768387785,5.714063254184537,-5.697355460538973,-5.120787635366622,-2.3340459224726526,6.128318943357729,-6.867638637831939,1.6399691091342645,-3.46768262655784,1.3600729175965198,-9.642616057332816,-4.089925201285503,-5.735640684851831,8.761217506843447,-3.3139580982534955,1
1,-3.6937950008092346,0.7895083925070524,5.340679475439903,-6.301454924672982,-5.9944361337775325,-3.4495940239635803,6.653776457395373,-7.079454270017261,1.4816230822927157,-2.729855684933278,2.26442797612681,-10.49083230373758,-4.2538044833951565,-6.537038710733435,9.208605835848179,-4.426875907277446,1
1,-3.1844520863757904,1.1521911585828701,5.419368756621164,-6.036472640461085,-5.423993274710646,-2.703122250435485,5.842704319678135,-6.460798689201315,0.6907227554161296,-2.538944124199475,2.08338061316446,-9.36882057932844,-4.442999042144332,-5.884196543865252,7.9304411186873125,-4.065006817183872,1
0,-1.4294067935106691,7.175948972613501,2.1415579140682923,-5.864571220189928,-3.620623910148527,-3.571599460371543,-4.636173226672055,-2.0258298956441894,1.7650669639227667,-4.231773250137888,8.777526593285494,-2.7471800306397647,-3.496635001709243,-3.207732058701179,8.523939897927646,-6.935341544444631,0
0,-1.4578445544867542,7.1041493478837285,1.9233051879183543,-6.072894009557938,-3.7189136029172443,-3.4470774674582403,-4.778463895316538,-2.1443776785127935,1.2541714817686334,-4.371837941093299,8.213535959237575,-3.1618176692957136,-2.9674717987579022,-3.092744083222426,8.089343323749397,-7.411415139879142,0
1,-2.759280604483796,0.9945910306532929,5.560417332857356,-6.035836216008769,-5.272513829584357,-2.754784431304667,5.773129517409807,-7.745850410567227,1.8508862881872816,-3.3444103369122344,2.0328808643790834,-9.529815839665694,-3.5429122430895883,-6.958369889236735,8.63198561015466,-3.418616534423934,1
0,-1.5732805337059925,7.107960283573421,2.8657903403909435,-6.470963142447001,-4.950319509877882,-3.909119423896406,-4.543288135110779,-2.2740219281212624,3.06107390406339,-3.1799480420773243,7.5842256038361935,-3.50716167579685,-3.4855622796876973,-2.0616096087283493,8.773746416705588,-6.091115020575893,0
0,-0.9695527144844132,6.639793405272975,2.223099784603309,-6.438577064368413,-4.721437272450445,-4.225165930220265,-4.995265196992338,-1.6743349617591847,2.5507860801078093,-3.8551509484368136,7.719507969986837,-3.0225802053856334,-3.675270918201094,-2.375189907573165,7.562502590000465,-7.028460969922257,0
1,-3.842559971786053,0.8632321121696622,5.114943732087342,-6.347547708343191,-5.116718863079992,-2.9347418801114635,6.574499083320939,-7.569858076724683,2.4367792129497534,-3.0575612318066594,1.2578584850115764,-10.532156065863958,-5.044881530064407,-5.774610906380002,8.424820444340918,-5.104906294680385,1
1,-3.4616792482980863,2.0979186103086858,5.674195534012545,-4.968099221776481,-5.6209452351373725,-2.5808914214834235,6.413654129355412,-7.251886700571847,1.6874354881794755,-2.5379409379432927,1.984983971981745,-9.921310061840757,-3.92637213835367,-5.1838261950224025,9.098426446103296,-3.226000174810787,1
0,-1.7973882032918562,7.153434744327947,2.3223178188521616,-6.997760522395309,-4.6991122877630636,-4.051014452101701,-4.734723675823518,-1.996000124072794,1.5202776297238452,-5.033094813717638,8.879101532929848,-2.8621455038264263,-2.9856716739801294,-2.733779277875122,7.399918189141576,-7.279497405441228,0
0,-0.738489737330477,7.228172545248859,2.03364700367945,-6.0331985786835105,-3.852976298150371,-3.6447765646896455,-4.993591734169642,-1.564128361665562,2.612671788798733,-5.376909497430386,8.925655421027077,-3.226766318094635,-3.0596180164756466,-2.5433138831432913,8.753408119602398,-6.572283621473971,0
0,-1.8344760098250052,7.698129607581353,3.7046369646232433,-5.637373749993288,-3.8002193577847616,-3.1373507570836394,-4.645299479465733,-1.831181047292733,2.315304964281905,-4.0493562342881475,8.908367276523425,-2.987121307269714,-2.494361863907546,-1.8674311595189201,8.93250511352344,-6.514015180704551,0
0,-1.6839979295187248,6.558134711665542,2.6587208479428543,-6.516643025829737,-5.18705330560056,-4.2465561988109215,-4.956240876600935,-2.090709623352023,2.507185716163469,-4.6676331137273,9.094624322565991,-4.358163873418477,-3.6698414193127498,-3.3458859124761204,7.922037565257415,-6.840262411074484,0
0,-1.5515554149800774,7.379424822396328,2.7080660231727336,-5.995881067153532,-4.2779351839120485,-4.490360480204629,-3.8549052556724535,-1.868042301291189,2.0385397563850374,-4.891316519595542,8.049217228921606,-2.997807707690707,-2.835350755148,-3.324935456314573,8.685117700367938,-6.898527895495089,0
0,-0.7618532909549507,7.145839074507539,2.6880666639118003,-7.434309886518871,-4.677932529424068,-3.134739078611795,-5.6921846392605895,-2.113496334624613,2.680579476655096,-4.3334664288467355,7.995940639842799,-3.0741915231377606,-2.906980160397638,-1.6917019178734853,8.104194764878448,-7.800474477144569,0
0,-1.997249355156022,8.1502861033455,2.2022355969631153,-6.8972312906240445,-4.380318905814476,-3.860687347818293,-5.55052486481105,-2.1930294795060923,3.3679739345152786,-4.035290520829852,9.092132363580498,-2.9527535735397175,-3.0411644019341653,-2.057012526164631,9.241943820553823,-7.3942349121556905,0
